province,region,hosp_class,hosp_name,beds_usable,beds_approved,beds_surgical_usable,beds_surgical_approved,surgeons_qualified,surgeons_unqualified,theatres,hosp_contact,hosp_type,last_update_day,last_updated_month,last_updated_year,source,source_name,source_surname,source_email,source_phone
GP,West Rand DM,Regional Hospital,Leratong Hospital,813,800,126,126,3,13,8,114113526,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Amajuba DM,District Hospital,Niemeyer Memorial Hospital,52,52,8,8,0,0,1,343313011,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Amajuba DM,Regional Hospital,Madadeni Hospital,822,822,160,160,2,6,5,343288001,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Amajuba DM,Regional Hospital,Newcastle Hospital,272,340,0,0,0,0,4,343280000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,District Hospital,Osindisweni Hospital,240,301,42,42,0,1,1,325419200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,District Hospital,Mary's Hospital (Mariannhill),200,200,30,30,0,13,1,317171186,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,District Hospital,Wentworth Hospital,266,267,32,32,0,0,1,314605000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,National Central Hospital,Inkosi Albert Luthuli Central Hospital,852,846,194,194,12,2,19,312401000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,Regional Hospital,Addington Hospital,571,571,100,100,7,5,7,313272000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,Regional Hospital,King Edward VIII Hospital,833,922,194,194,10,5,11,313603111,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,Regional Hospital,Mahatma Gandhi Hospital,388,408,70,70,0,0,2,315021719,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,Regional Hospital,Prince Mshiyeni Memorial Hospital,1160,1200,220,220,6,9,11,319078111,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,Regional Hospital,Khan Hospital,543,585,101,101,6,13,5,314596000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,Regional Hospital,Aidans Hospital,157,157,75,75,0,0,3,313142200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,eThekwini MM,Regional Hospital,King DinuzuluHospital,661,722,98,98,0,0,4,312426000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,iLembe DM,District Hospital,Montebello Hospital,111,168,7,7,0,4,1,335067000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,iLembe DM,District Hospital,Umphumulo Hospital,141,141,16,16,0,0,1,324814100,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,iLembe DM,District Hospital,Untunjambili Hospital,130,150,12,12,0,0,1,334440818,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,iLembe DM,Regional Hospital,Stanger Hospital,500,449,134,134,2,7,4,324376000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Harry Gwala,District Hospital,Christ the King Hospital,197,238,36,36,0,6,3,398347500,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Harry Gwala,District Hospital,East Griqualand and Usher Memorial Hospital,185,205,32,32,0,1,2,397978100,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Harry Gwala,District Hospital,Rietvlei Hospital,188,205,68,68,0,0,2,392605000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Harry Gwala,District Hospital,Apollinaris Hospital,146,155,18,18,0,0,2,398338000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Ugu DM,District Hospital,Crooke's Hospital,297,288,66,66,0,4,2,399787000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Ugu DM,District Hospital,Murchison Hospital,300,301,54,54,0,5,2,396877311,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Ugu DM,District Hospital,Andrew's Hospital,210,223,20,20,0,2,2,394331955,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Ugu DM,Regional Hospital,Port Shepstone Hospital,336,366,53,53,2,8,4,396886000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,uMgungundlovu DM,District Hospital,Appelsbosch Hospital,140,159,23,23,0,2,1,322948000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,uMgungundlovu DM,District Hospital,Northdale Hospital,431,385,76,76,0,10,5,333879000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,uMgungundlovu DM,Provincial Tertiary Hospital,Grey's Hospital,507,530,160,160,10,13,13,338973000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,uMgungundlovu DM,Regional Hospital,Edendale Hospital,879,900,160,160,7,12,12,333954911,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umkhanyakude DM,District Hospital,Bethesda Hospital,222,230,31,31,0,5,2,355951004,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umkhanyakude DM,District Hospital,Hlabisa Hospital,275,296,38,38,0,5,2,358388600,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umkhanyakude DM,District Hospital,Manguzi Hospital,264,264,25,25,0,3,2,355920150,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umkhanyakude DM,District Hospital,Mosvold Hospital,226,246,43,43,0,13,2,355910122,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umkhanyakude DM,District Hospital,Mseleni Hospital,219,184,17,17,0,5,2,355741004,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umzinyathi DM,District Hospital,Charles Johnson Memorial Hospital,190,349,30,30,0,3,2,342716400,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umzinyathi DM,District Hospital,Church of Scotland Hospital,347,347,50,50,0,15,2,334931000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umzinyathi DM,District Hospital,Dundee Hospital,224,224,42,42,0,8,2,342121111,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Umzinyathi DM,District Hospital,Greytown Hospital,271,207,43,43,0,6,2,334139400,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthukela DM,District Hospital,Emmaus Hospital,156,156,19,19,0,10,2,364881570,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthukela DM,District Hospital,Estcourt Hospital,325,325,75,75,0,2,3,363427000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthukela DM,Regional Hospital,Ladysmith Hospital,448,452,76,76,1,2,4,366372111,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,District Hospital,Catherine Booth Hospital,167,172,20,20,0,0,1,354748407,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,District Hospital,Ekhombe Hospital,120,210,4,4,0,0,1,358348000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,District Hospital,Eshowe Hospital,408,460,95,95,0,8,3,354734500,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,District Hospital,KwaMagwaza Hospital,147,141,14,14,0,5,1,354508200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,District Hospital,Mbongolwane Hospital,162,196,19,19,0,2,1,354766242,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,District Hospital,Nkandla Hospital,175,220,17,17,0,0,1,358335000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,Regional Hospital,Lower Umfolozi War Memorial Hospital,270,283,36,36,0,0,3,359077000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Uthungulu DM,Regional Hospital,Ngwelezana Hospital,489,550,45,50,3,6,6,359017000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Zululand DM,District Hospital,Benedictine Hospital,385,430,47,47,0,2,2,358317000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Zululand DM,District Hospital,Ceza Hospital,160,160,15,15,0,4,1,358325000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Zululand DM,District Hospital,Itshelejuba Hospital,154,150,0,0,0,11,2,344134011,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Zululand DM,District Hospital,Nkonjeni Hospital,230,265,35,35,0,6,2,358730013,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
KZN,Zululand DM,District Hospital,Vryheid Hospital,338,105,97,97,0,0,0,359822111,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,Eerste River Hospital,130,124,32,32,1,3,3,219028000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,False Bay Hospital,65,75,7,7,0,1,2,217821121,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,Helderberg Hospital,169,169,34,34,0,2,1,218504700,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,Karl Bremer Hospital,217,217,37,37,2,6,2,219181911,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,Khayelitsha (Tygerberg) Hospital,240,240,45,45,0,5,2,213604200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,Mitchell's Plain Hospital,270,270,60,60,2,6,4,213774300,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,Victoria Hospital,193,185,52,52,1,3,3,217991161,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,District Hospital,Wesfleur Hospital,31,31,5,5,0,1,1,215718043,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,National Central Hospital,Groote Schuur Level 3 Hospital,945,946,97,97,42,57,26,214043333,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,National Central Hospital,Red Cross War Memorial Children's Level 3 Hospital,270,290,60,60,0,2,11,216585095,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,National Central Hospital,Tygerberg Level 3 Hospital,1280,1239,352,352,14,37,28,214043333,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Regional Hospital,Somerset Hospital,334,334,40,40,3,4,4,214026911,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,District Hospital,Ceres Hospital,86,86,0,0,0,1,1,233169600,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,District Hospital,Montagu Hospital,40,40,10,10,0,3,1,236148102,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,District Hospital,Robertson Hospital,46,46,12,12,0,4,1,236268547,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,District Hospital,Stellenbosch Hospital,85,85,14,14,0,8,2,218086100,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,Regional Hospital,Paarl Hospital,301,369,72,72,2,5,5,218602500,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,Regional Hospital,Worcester Hospital,269,322,48,48,3,6,6,233481100,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Central Karoo DM,District Hospital,Beaufort West Hospital,57,57,6,6,0,5,2,234148200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Central Karoo DM,District Hospital,Laingsburg Hospital,20,20,1,1,0,1,1,235511237,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Central Karoo DM,District Hospital,Murraysburg Hospital,14,14,1,1,0,1,0,498440053,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Central Karoo DM,District Hospital,Prince Albert Hospital,29,29,3,3,0,0,1,235411301,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,District Hospital,Knysna Hospital,90,90,10,10,1,9,2,443028400,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,District Hospital,Ladismith (Alan Blyth) Hospital,30,30,6,6,0,4,1,285511010,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,District Hospital,Mossel Bay Hospital,90,90,8,8,1,14,2,446912011,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,District Hospital,Oudtshoorn Hospital,123,123,20,20,0,14,3,442037200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,District Hospital,Riversdale Hospital,50,61,8,10,1,6,1,287132445,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,District Hospital,Uniondale Hospital,13,13,2,2,0,0,1,447521068,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Regional Hospital,George Hospital,268,309,50,50,3,5,6,448745122,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Overberg DM,District Hospital,Caledon Hospital,50,75,4,4,0,6,1,282121070,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Overberg DM,District Hospital,Hermanus Hospital,71,71,0,0,0,12,2,283135200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Overberg DM,District Hospital,Otto Du Plessis Hospital,30,30,6,6,0,2,1,284241167,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Overberg DM,District Hospital,Swellendam Hospital,51,51,13,13,0,5,1,285141141,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,District Hospital,Citrusdal Hospital,34,34,4,4,0,1,1,229212153,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,District Hospital,Clanwilliam Hospital,50,50,9,9,0,2,1,274822166,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,District Hospital,LAPA Munnik Hospital,10,10,1,1,0,1,1,229312140,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,District Hospital,Radie Kotze Hospital,31,31,7,7,1,4,1,229131175,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,District Hospital,Swartland Hospital,88,85,20,20,0,5,2,224879203,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,District Hospital,Vredenburg Hospital,81,81,8,8,0,3,1,227097200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,District Hospital,Vredendal Hospital,75,75,10,10,0,2,1,272132039,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,District Hospital,Botlokwa Hospital,88,88,12,12,0,6,2,155278000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,District Hospital,Helene Franz Hospital,63,149,0,0,0,7,2,155058500,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,District Hospital,Lebowakgomo Hospital,220,262,72,72,0,3,2,156326900,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,District Hospital,Seshego Hospital,164,180,60,60,0,5,2,152235141,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,District Hospital,Knobel Hospital,243,243,0,0,0,0,1,152211500,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,District Hospital,Zebediela Hospital,74,108,10,10,0,0,0,156620787,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,Provincial Tertiary Hospital,Mankweng Hospital complex,509,530,30,158,0,10,4,152861000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,Provincial Tertiary Hospital,Polokwane Hospital complex,490,701,100,100,3,20,6,152875000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Gr Sekhukhune DM,District Hospital,Dilokong Hospital,186,324,46,72,0,0,2,132147265,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Gr Sekhukhune DM,District Hospital,Groblersdal Hospital/HA Grove,10,25,10,10,0,4,0,132623024,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Gr Sekhukhune DM,District Hospital,Jane Furse Hospital,200,252,36,36,0,16,1,132659416,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Gr Sekhukhune DM,District Hospital,Matlala Hospital,60,128,26,65,0,7,1,132675000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Gr Sekhukhune DM,District Hospital,Mecklenburg Hospital,124,145,12,12,0,7,2,156150208,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Gr Sekhukhune DM,Regional Hospital,Philadelphia Hospital,278,538,28,28,0,2,2,139830112,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Gr Sekhukhune DM,Regional Hospital,Rita's Hospital,331,400,44,40,0,0,0,132981000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Mopani DM,District Hospital,Phatudi Hospital,62,62,20,20,0,1,1,153558023,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Mopani DM,District Hospital,Kgapane Hospital,262,262,70,70,1,2,3,153287800,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Mopani DM,District Hospital,Maphutha L Malatjie Hospital,104,100,0,0,0,0,1,157691520,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Mopani DM,District Hospital,Nkhensani Hospital,250,250,36,36,0,6,3,158117376,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Mopani DM,District Hospital,Sekororo Hospital,208,208,0,0,0,6,2,153839400,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
