lat,long,name,place_id,osm_type,osm_id,ref,lat.1,lon,lat_min,lat_max,lon_min,lon_max,address29,city,country,country_code,county,neighbourhood,postcode,road,state,suburb,pharmacy,hospital,village,town,clinic,atm,cafe,house_number,residential,doctors,dentist,mall,building,commercial,house,fuel,convenience,pedestrian,supermarket,school,community_centre,alcohol,fast_food,clothes,parking,museum,retail,place_of_worship,path,bank,beauty,address26,restaurant,laundry,bar,chemist,university,hairdresser,shopping_centre,industrial,hardware,library,footway,golf_course,garden_centre,post_office,guest_house,veterinary,books,optician,computer,doityourself,travel_agency,sports_centre,farmyard,city_district,zoo,courthouse,hifi,dry_cleaning,butcher,electronics,theme_park
28.510022268400547,-30.689272416964542,"Tayler Bequest Hospital, R56, Elundini Ward 9, Elundini Local Municipality, Joe Gqabi District Municipality, Eastern Cape, South Africa",22257071,node,2282707581,Tayler Bequest Hospital,-30.6892724,28.5100223,-30.6893724,-30.6891724,28.5099223,28.5101223,NA,Elundini Local Municipality,South Africa,za,Joe Gqabi District Municipality,NA,NA,R56,Eastern Cape,Elundini Ward 9,NA,Tayler Bequest Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.6106610242459,-33.963834301617794,"AA House, Rink Street, Nelson Mandela Bay Ward 5, Port Elizabeth, Nelson Mandela Bay Metropolitan Municipality, Eastern Cape, 6006, South Africa",144591606,way,241995694,AA House,-33.9639346,25.610644910081746,-33.9643306,-33.9637435,25.6104531,25.6109949,NA,Port Elizabeth,South Africa,za,Nelson Mandela Bay Metropolitan Municipality,NA,6006,Rink Street,Eastern Cape,Nelson Mandela Bay Ward 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AA House,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.3118099558194,-25.735740057165856,"Clicks, Keuning Street, Tshwane Ward 41, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0127, South Africa",1251757,node,302077613,Clicks,-25.73574,28.31181,-25.73584,-25.73564,28.31171,28.31191,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0127,Keuning Street,Gauteng,Tshwane Ward 41,Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.673947993912265,-33.81469032076663,"Graanendal Shopping Centre, Brackenfell Boulevard, Cape Town Ward 105, Durbanville, City of Cape Town, Western Cape, 7551, South Africa",125979351,way,172445066,Graanendal Shopping Centre,-33.81488835,18.674364974956454,-33.8153586,-33.8144092,18.6738555,18.674864,NA,NA,South Africa,za,City of Cape Town,NA,7551,Brackenfell Boulevard,Western Cape,Cape Town Ward 105,NA,NA,NA,Durbanville,NA,NA,NA,NA,NA,NA,NA,Graanendal Shopping Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.25238796201336,-25.836960255165366,"Clicks, Boeing Street, Tshwane Ward 79, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0810, South Africa",3253243,node,365316029,Clicks,-25.8369602,28.252388,-25.8370602,-25.8368602,28.252288,28.252488,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0810,Boeing Street,Gauteng,Tshwane Ward 79,Clicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.807400726117468,-29.439991706322655,"Montobello Provincial Hospital, P102, Ndwedwe Ward 9, Ndwedwe Local Municipality, iLembe District Municipality, KwaZulu-Natal, South Africa",183316408,way,426803880,Montobello Provincial Hospital,-29.4399171,30.807204220307106,-29.440849,-29.4391371,30.8051742,30.8091162,NA,Ndwedwe Local Municipality,South Africa,za,iLembe District Municipality,NA,NA,P102,KwaZulu-Natal,Ndwedwe Ward 9,NA,Montobello Provincial Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.435989779172758,-26.265588739053527,"Parkland Clinic, Springs Road, Ekurhuleni Ward 78, Springs, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1559, South Africa",24836238,node,2470270642,Parkland Clinic,-26.2655887,28.4359898,-26.2656887,-26.2654887,28.435889800000002,28.4360898,NA,NA,South Africa,za,City of Ekurhuleni Metropolitan Municipality,NA,1559,Springs Road,Gauteng,Ekurhuleni Ward 78,NA,Parkland Clinic,NA,Springs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.84002874171597,-29.79563622921546,"Delcairn Lifestyle Centre, 12-18, Village Road, eThekwini Ward 10, Kloof, eThekwini Metropolitan Municipality, KwaZulu-Natal, 3610, South Africa",130806680,way,180366043,Delcairn Lifestyle Centre,-29.795578300000003,30.83960543412654,-29.7959829,-29.7951791,30.8394169,30.840868,NA,NA,South Africa,za,eThekwini Metropolitan Municipality,NA,3610,Village Road,KwaZulu-Natal,eThekwini Ward 10,NA,NA,NA,Kloof,NA,NA,NA,12-18,NA,NA,NA,NA,Delcairn Lifestyle Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.673414196410285,-28.211170016460787,"Charles Johnson Memorial Hospital, R68, Nquthu Ward 14, Nquthu Local Municipality, Umzinyathi District Municipality, KwaZulu-Natal, South Africa",151898290,way,267992833,Charles Johnson Memorial Hospital,-28.21162475,30.673619745889802,-28.2134476,-28.2087239,30.6717213,30.6755678,NA,Nquthu Local Municipality,South Africa,za,Umzinyathi District Municipality,NA,NA,R68,KwaZulu-Natal,Nquthu Ward 14,NA,Charles Johnson Memorial Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.501866198148548,-23.88284090021844,"Thornhill Shopping Centre, Homestead Close, Polokwane Ward 23, Polokwane Local Municipality, Capricorn District Municipality, Limpopo, 0699, South Africa",114594783,way,117970427,Thornhill Shopping Centre,-23.88299425,29.501065646257395,-23.8842085,-23.8818147,29.500115,29.5024284,NA,Polokwane Local Municipality,South Africa,za,Capricorn District Municipality,NA,0699,Homestead Close,Limpopo,Polokwane Ward 23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thornhill Shopping Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.894976667696085,-28.740537848073387,"Pillbox Pharmacy, Union Street, uMhlathuze Ward 23, uMhlathuze Local Municipality, King Cetswayo District Municipality, KwaZulu-Natal, South Africa",21693059,node,2195352754,Pillbox Pharmacy,-28.7405378,31.8949767,-28.7406378,-28.7404378,31.8948767,31.8950767,NA,uMhlathuze Local Municipality,South Africa,za,King Cetswayo District Municipality,NA,NA,Union Street,KwaZulu-Natal,uMhlathuze Ward 23,Pillbox Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.612923380219428,-33.85867787806899,"Durbell, Spar Toegang Street, Cape Town Ward 70, Bellville, City of Cape Town, Western Cape, 7530, South Africa",21719879,node,2180481533,Durbell,-33.8586778,18.6129234,-33.8587778,-33.8585778,18.6128234,18.6130234,NA,NA,South Africa,za,City of Cape Town,NA,7530,Spar Toegang Street,Western Cape,Cape Town Ward 70,Durbell,NA,NA,Bellville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.191306183740863,-25.745004574743547,"Peermed, 265, Madiba Street, Tshwane Ward 58, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0001, South Africa",68199620,node,5833888230,Peermed,-25.7450045,28.1913062,-25.7451045,-25.7449045,28.1912062,28.1914062,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0001,Madiba Street,Gauteng,Tshwane Ward 58,NA,NA,NA,NA,Peermed,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.66772284175636,-33.98761585639684,"Torquay Shopping Centre, Torquay Street, Nelson Mandela Bay Ward 2, Port Elizabeth, Nelson Mandela Bay Metropolitan Municipality, Eastern Cape, 6001, South Africa",122255409,way,158324440,Torquay Shopping Centre,-33.987497149999996,25.667647096582954,-33.9877469,-33.9873152,25.6673955,25.6679918,NA,Port Elizabeth,South Africa,za,Nelson Mandela Bay Metropolitan Municipality,NA,6001,Torquay Street,Eastern Cape,Nelson Mandela Bay Ward 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Torquay Shopping Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.31096666677345,-24.88489447870635,"Bela-Bela Clinic, Tambo Street, Bela-Bela Ward 2, Bela Bela Local Municipality, Waterberg District Municipality, Limpopo, 0480, South Africa",214788680,way,637268229,Bela-Bela Clinic,-24.88488895,28.310968899387845,-24.8849638,-24.884834,28.3108462,28.3110916,NA,Bela Bela Local Municipality,South Africa,za,Waterberg District Municipality,NA,0480,Tambo Street,Limpopo,Bela-Bela Ward 2,NA,NA,NA,NA,Bela-Bela Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.462549063074526,-33.941197508345816,"Groote Schuur Hospital, Groote Schuur Avenue, Cape Town Ward 57, Cape Town, City of Cape Town, Western Cape, 7925, South Africa",90048415,way,23883140,Groote Schuur Hospital,-33.94116975,18.46263910822544,-33.9429177,-33.939055,18.4597256,18.465497,NA,Cape Town,South Africa,za,City of Cape Town,NA,7925,Groote Schuur Avenue,Western Cape,Cape Town Ward 57,NA,Groote Schuur Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.14085223959725,-26.119357637193247,"Greenstone, Modderfontein Road, Ekurhuleni Ward 19, Sandton, City of Johannesburg Metropolitan Municipality, Gauteng, 1610, South Africa",119315412,way,146604790,Greenstone,-26.1183893,28.14103322740054,-26.1205161,-26.1163035,28.139211,28.1431646,NA,Sandton,South Africa,za,City of Johannesburg Metropolitan Municipality,NA,1610,Modderfontein Road,Gauteng,Ekurhuleni Ward 19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Greenstone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.93539607872021,-29.954656313488233,"Prince Mshiyeni Memorial Hospital, Mshiyeni Road, eThekwini Ward 76, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4052, South Africa",186754928,way,441288793,Prince Mshiyeni Memorial Hospital,-29.95431735,30.935802612151555,-29.9576498,-29.9515055,30.9320155,30.9378067,NA,Durban,South Africa,za,eThekwini Metropolitan Municipality,NA,4052,Mshiyeni Road,KwaZulu-Natal,eThekwini Ward 76,NA,Prince Mshiyeni Memorial Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.579495096589994,-33.9808302028637,"Ian Robertson Pharmacy, Main Road, Walmer, Port Elizabeth, Nelson Mandela Bay Metropolitan Municipality, Eastern Cape, 6000, South Africa",64234927,node,5513534491,Ian Robertson Pharmacy,-33.9808302,25.5794951,-33.9809302,-33.980730200000004,25.5793951,25.5795951,NA,Port Elizabeth,South Africa,za,Nelson Mandela Bay Metropolitan Municipality,NA,6000,Main Road,Eastern Cape,Walmer,Ian Robertson Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.770318317978536,-34.02947114135088,"Abdi's, Church Street, Kouga Ward 15, Kouga Local Municipality, Sarah Baartman District Municipality, Eastern Cape, South Africa",26168559,node,2574773750,Abdi's,-34.0293759,24.7696544,-34.0294759,-34.0292759,24.7695544,24.7697544,NA,Kouga Local Municipality,South Africa,za,Sarah Baartman District Municipality,NA,NA,Church Street,Eastern Cape,Kouga Ward 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abdi's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.58864226401124,-33.9046668662111,"Medicross Private Hospital, McIntyre Road, Glenlily, Parow, City of Cape Town, Western Cape, 7500, South Africa",60311038,node,5017711082,Medicross Private Hospital,-33.9046668,18.5886423,-33.9047668,-33.9045668,18.5885423,18.5887423,NA,NA,South Africa,za,City of Cape Town,NA,7500,McIntyre Road,Western Cape,Glenlily,NA,NA,NA,Parow,Medicross Private Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.35962997070979,-25.765920021551466,"Silver Oaks Crossing, Johann Place, Tshwane Ward 101, Tygerberg Country Estate, City of Tshwane Metropolitan Municipality, Gauteng, South Africa",120753750,way,149171311,Silver Oaks Crossing,-25.765549749999998,28.360003486000558,-25.766742700000002,-25.7644265,28.3589046,28.3606607,NA,NA,South Africa,za,City of Tshwane Metropolitan Municipality,NA,NA,Johann Place,Gauteng,Tshwane Ward 101,NA,NA,Tygerberg Country Estate,NA,NA,NA,NA,NA,NA,NA,NA,Silver Oaks Crossing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.297739925514293,-25.741090058323465,"95, Van Der Merwe Drive, Tshwane Ward 41, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0127, South Africa",7182909,way,100311082,NA,-25.741276339208376,28.297710854728084,-25.741376339208,-25.741176339208,28.297610854728,28.297810854728,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0127,Van Der Merwe Drive,Gauteng,Tshwane Ward 41,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.20216481629121,-29.53063626145346,"Alberlito Hospital, Douglas Crowe Drive, KwaDukuza Ward 6, KwaDukuza Local Municipality, iLembe District Municipality, KwaZulu-Natal, 4420, South Africa",109399978,way,102655600,Alberlito Hospital,-29.530635500000002,31.202219193438005,-29.5312711,-29.5300139,31.2018914,31.2024126,NA,KwaDukuza Local Municipality,South Africa,za,iLembe District Municipality,NA,4420,Douglas Crowe Drive,KwaZulu-Natal,KwaDukuza Ward 6,NA,Alberlito Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.870821473302406,-26.217578052448275,"Itereleng Clinic, Stele Street, Johannesburg Ward 47, Soweto, City of Johannesburg Metropolitan Municipality, Gauteng, 1852, South Africa",103690717,way,77162883,Itereleng Clinic,-26.217533449999998,27.8707611436431,-26.2180388,-26.2171244,27.8701535,27.8714088,NA,Soweto,South Africa,za,City of Johannesburg Metropolitan Municipality,NA,1852,Stele Street,Gauteng,Johannesburg Ward 47,NA,Itereleng Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.01285742442147,-32.59151206603801,"Citrusdal Apteek, 63, Voortrekker Street, Cederberg Ward 2, Cederberg Local Municipality, West Coast District Municipality, Western Cape, 7340, South Africa",71607619,node,6041496059,Citrusdal Apteek,-32.591512,19.0128575,-32.591612,-32.591412,19.0127575,19.0129575,NA,Cederberg Local Municipality,South Africa,za,West Coast District Municipality,NA,7340,Voortrekker Street,Western Cape,Cederberg Ward 2,Citrusdal Apteek,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.470269339357486,-33.96031826087457,"Rustenburg Pharmacy, 65, Main Road, Rondebosch, Cape Town, City of Cape Town, Western Cape, 7700, South Africa",67378879,node,5781677222,Rustenburg Pharmacy,-33.9603182,18.4702694,-33.9604182,-33.9602182,18.4701694,18.4703694,NA,Cape Town,South Africa,za,City of Cape Town,NA,7700,Main Road,Western Cape,Rondebosch,Rustenburg Pharmacy,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.954474755201943,-26.14453234809875,"L'Corro Pharmacy, Riana Avenue, L'Corro, Johannesburg Ward 88, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2195, South Africa",7656785,node,859397990,L'Corro Pharmacy,-26.1445323,27.9544748,-26.1446323,-26.1444323,27.9543748,27.9545748,NA,Randburg,South Africa,za,City of Johannesburg Metropolitan Municipality,NA,2195,Riana Avenue,Gauteng,Johannesburg Ward 88,L'Corro Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L'Corro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.187708670898786,-26.25274925595332,"Medical Center, Osborne Road, Ekurhuleni Ward 39, Germiston, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1401, South Africa",190559718,way,472123212,Medical Center,-26.252751,28.187750063588968,-26.2529733,-26.2524581,28.187382,28.1878657,NA,NA,South Africa,za,City of Ekurhuleni Metropolitan Municipality,NA,1401,Osborne Road,Gauteng,Ekurhuleni Ward 39,NA,NA,NA,Germiston,Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.560148060428627,-33.87673514617742,"Dora Nginza Hospital, Masele Street, Nelson Mandela Bay Ward 25, Zwide, Nelson Mandela Bay Metropolitan Municipality, Eastern Cape, South Africa",91808417,way,27613090,Dora Nginza Hospital,-33.87715155,25.55999899654332,-33.8810066,-33.8724483,25.5564364,25.5634831,NA,NA,South Africa,za,Nelson Mandela Bay Metropolitan Municipality,NA,NA,Masele Street,Eastern Cape,Nelson Mandela Bay Ward 25,NA,Dora Nginza Hospital,NA,Zwide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.18825719421565,-25.75705684282494,"Pretoria Station Medical Centre, Scheiding Street, Tshwane Ward 80, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0126, South Africa",222301512,way,689275254,Pretoria Station Medical Centre,-25.75701775,28.188258357134245,-25.7571814,-25.7569246,28.1881677,28.1883384,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0126,Scheiding Street,Gauteng,Tshwane Ward 80,NA,NA,NA,NA,Pretoria Station Medical Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.877164578595114,-33.80620783475504,"Robertson Mall, Constitution Street, Robertson, Langeberg Ward 1, Langeberg Local Municipality, Cape Winelands District Municipality, Western Cape, 6705, South Africa",274328770,way,765484533,Robertson Mall,-33.8063242,19.877278025171087,-33.806891,-33.8057515,19.8763465,19.8777157,NA,Langeberg Local Municipality,South Africa,za,Cape Winelands District Municipality,NA,6705,Constitution Street,Western Cape,Langeberg Ward 1,NA,NA,NA,NA,NA,NA,NA,NA,Robertson,NA,NA,Robertson Mall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.651706697660387,-33.84246534949369,"Dr Q Botha - Chiropractor, 17, Benurban Road, Cape Town Ward 21, Durbanville, City of Cape Town, Western Cape, 7550, South Africa",62588339,node,5396453923,Dr Q Botha - Chiropractor,-33.8424653,18.6517067,-33.8425653,-33.8423653,18.6516067,18.6518067,NA,NA,South Africa,za,City of Cape Town,NA,7550,Benurban Road,Western Cape,Cape Town Ward 21,NA,NA,NA,Durbanville,NA,NA,NA,17,NA,Dr Q Botha - Chiropractor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
