country,admin1_name,fac_name,type,org_owner,lat,long,country_iso3c,admin1_abb
South Africa,KwaZulu-Natal,Steadville Clinic,Clinic,MoH,-28.5613,29.817466,ZAF,KZ
South Africa,KwaZulu-Natal,Stedham Clinic,Clinic,MoH,-28.0628,31.302739,ZAF,KZ
South Africa,KwaZulu-Natal,Stepmore Health Post,Health Post,MoH,-29.5896,29.60121,ZAF,KZ
South Africa,KwaZulu-Natal,Stonebridge Clinic,Clinic,Local authority,-29.7239,31.018006,ZAF,KZ
South Africa,KwaZulu-Natal,Stott Road Clinic,Clinic,MoH,-29.6083,30.33902,ZAF,KZ
South Africa,KwaZulu-Natal,Sukumani Clinic,Clinic,MoH,-27.8653,30.150033,ZAF,KZ
South Africa,KwaZulu-Natal,Sundumbili CHC,Community Health Centre,MoH,-29.1337,31.4011,ZAF,KZ
South Africa,KwaZulu-Natal,Swart Mfolozi Clinic,Clinic,MoH,-27.9345,31.21026,ZAF,KZ
South Africa,KwaZulu-Natal,Sydenham Heights Clinic,Clinic,Local authority,-29.8271,30.981092,ZAF,KZ
South Africa,KwaZulu-Natal,Taylors Halt Clinic,Clinic,MoH,-29.6819,30.191402,ZAF,KZ
South Africa,KwaZulu-Natal,Thafamasi Clinic,Clinic,MoH,-29.5328,30.85683,ZAF,KZ
South Africa,KwaZulu-Natal,Thalaneni Clinic,Clinic,MoH,-28.5536,31.045204,ZAF,KZ
South Africa,KwaZulu-Natal,Thandanani Clinic Dannhauser,Clinic,MoH,-28.047,30.081953,ZAF,KZ
South Africa,KwaZulu-Natal,Thandanani Clinic Okhahlamba,Clinic,Local authority,-28.73,29.34958,ZAF,KZ
South Africa,KwaZulu-Natal,Thathezakhe Clinic,Clinic,MoH,-28.2045,30.733361,ZAF,KZ
South Africa,KwaZulu-Natal,Thembalesizwe Clinic,Clinic,MoH,-30.8609,30.151059,ZAF,KZ
South Africa,KwaZulu-Natal,Thembalihle Clinic,Clinic,MoH,-27.9288,30.247472,ZAF,KZ
South Africa,KwaZulu-Natal,Thembumusa Clinic,Clinic,MoH,-27.9895,30.725378,ZAF,KZ
South Africa,KwaZulu-Natal,Thengane Clinic,Clinic,MoH,-27.0197,32.691273,ZAF,KZ
South Africa,KwaZulu-Natal,Thokozani Clinic,Clinic,MoH,-28.8679,31.910198,ZAF,KZ
South Africa,KwaZulu-Natal,Tholimpilo Clinic,Clinic,Local authority,-29.2217,30.01047,ZAF,KZ
South Africa,KwaZulu-Natal,Tholusizo Clinic,Clinic,MoH,-28.7367,29.838334,ZAF,KZ
South Africa,KwaZulu-Natal,Thonjeni Clinic,Clinic,MoH,-30.6467,30.121311,ZAF,KZ
South Africa,KwaZulu-Natal,Thubalethu Health Post,Health Post,MoH,-28.5645,31.3912,ZAF,KZ
South Africa,KwaZulu-Natal,Thulasizwe Gateway Clinic,Clinic,MoH,-28.33308,31.40727,ZAF,KZ
South Africa,KwaZulu-Natal,Tobolsk Clinic,Clinic,MoH,-27.3037,31.225917,ZAF,KZ
South Africa,KwaZulu-Natal,Tongaat CHC,Community Health Centre,MoH,-29.5687,31.116779,ZAF,KZ
South Africa,KwaZulu-Natal,Trenance Park Clinic,Clinic,Local authority,-29.654,31.00484,ZAF,KZ
South Africa,KwaZulu-Natal,Tsatsi Memorial Clinic,Clinic,MoH,-29.6495,29.672201,ZAF,KZ
South Africa,KwaZulu-Natal,Tshelimnyama Clinic,Clinic,Local authority,-29.8431,30.809147,ZAF,KZ
South Africa,KwaZulu-Natal,Tugela Clinic,Clinic,Local authority,-29.1729,31.41767,ZAF,KZ
South Africa,KwaZulu-Natal,Turton CHC,Community Health Centre,MoH,-30.5031,30.593548,ZAF,KZ
South Africa,KwaZulu-Natal,Twasana Clinic,Clinic,Local authority,-28.1874,31.286251,ZAF,KZ
South Africa,KwaZulu-Natal,Ukuthula Clinic,Clinic,MoH,-29.0717,30.606048,ZAF,KZ
South Africa,KwaZulu-Natal,Ulundi A Clinic,Clinic,MoH,-28.3339,31.41422,ZAF,KZ
South Africa,KwaZulu-Natal,Umbilo Clinic,Clinic,Local authority,-29.8832,30.9864,ZAF,KZ
South Africa,KwaZulu-Natal,Umbonambi Clinic,Clinic,MoH,-28.7133,32.165531,ZAF,KZ
South Africa,KwaZulu-Natal,Umbumbulu Clinic,Clinic,MoH,-29.981,30.699177,ZAF,KZ
South Africa,KwaZulu-Natal,Umdloti Clinic,Clinic,Local authority,-29.6631,31.12199,ZAF,KZ
South Africa,KwaZulu-Natal,Umkhontokayise Clinic,Clinic,MoH,-28.9155,31.82833,ZAF,KZ
South Africa,KwaZulu-Natal,Umkomaas Clinic,Clinic,Local authority,-30.2056,30.797545,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi AA Clinic,Clinic,Local authority,-29.9779,30.866841,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi Chest Clinic,Clinic,MoH,-29.954,30.93462,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi D Clinic,Clinic,MoH,-29.9689,30.904668,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi G Clinic,Clinic,Local authority,-29.9525,30.88481,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi K Clinic,Clinic,MoH,-29.9644,30.850434,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi N Clinic,Clinic,Local authority,-29.9597,30.872789,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi U21 Clinic,Clinic,MoH,-29.9894,30.891842,ZAF,KZ
South Africa,KwaZulu-Natal,Umlazi V Clinic,Clinic,MoH,-29.9601,30.930202,ZAF,KZ
South Africa,KwaZulu-Natal,Umnini Clinic,Clinic,MoH,-30.1429,30.819217,ZAF,KZ
South Africa,KwaZulu-Natal,Umphumulo Gateway Clinic,Clinic,MoH,-29.142498999999997,31.04259,ZAF,KZ
South Africa,KwaZulu-Natal,Umphumulo Hospital,District Hospital,MoH,-29.1425,31.04259,ZAF,KZ
South Africa,KwaZulu-Natal,Umtentweni Clinic,Clinic,MoH,-30.7196,30.473488,ZAF,KZ
South Africa,KwaZulu-Natal,Umzimkhulu Clinic,Clinic,MoH,-30.2553,29.926,ZAF,KZ
South Africa,KwaZulu-Natal,Umzinto Clinic,Clinic,MoH,-30.3043,30.667621,ZAF,KZ
South Africa,KwaZulu-Natal,Umzinto North Clinic,Clinic,MoH,-30.3044,30.66793,ZAF,KZ
South Africa,KwaZulu-Natal,Umzomuhle Umlazi H Clinic,Clinic,MoH,-29.951,30.868332,ZAF,KZ
South Africa,KwaZulu-Natal,Underberg Clinic,Clinic,MoH,-29.7946,29.498498,ZAF,KZ
South Africa,KwaZulu-Natal,Untunjambili Gateway Clinic,Clinic,MoH,-28.941999,30.94846,ZAF,KZ
South Africa,KwaZulu-Natal,Untunjambili Hospital,District Hospital,MoH,-28.942,30.94846,ZAF,KZ
South Africa,KwaZulu-Natal,Usuthu Clinic,Clinic,MoH,-27.9635,31.493886,ZAF,KZ
South Africa,KwaZulu-Natal,Valley Trust Clinic,Clinic,Private not for profit,-29.753263,30.746521,ZAF,KZ
South Africa,KwaZulu-Natal,Verdriet Clinic,Clinic,MoH,-27.9896,30.149933,ZAF,KZ
South Africa,KwaZulu-Natal,Verulam Clinic,Clinic,Local authority,-29.646,31.047122,ZAF,KZ
South Africa,KwaZulu-Natal,Vryheid Clinic,Clinic,Local authority,-27.7585,30.79666,ZAF,KZ
South Africa,KwaZulu-Natal,Vryheid Gateway Clinic,Clinic,MoH,-27.7584,30.796665,ZAF,KZ
South Africa,KwaZulu-Natal,Vryheid Hospital,District Hospital,MoH,-27.7583,30.797088,ZAF,KZ
South Africa,KwaZulu-Natal,Vumanhlamvu Clinic,Clinic,MoH,-28.6853,31.116376,ZAF,KZ
South Africa,KwaZulu-Natal,Vumani Clinic,Clinic,MoH,-27.681,31.182,ZAF,KZ
South Africa,KwaZulu-Natal,Walton Clinic,Clinic,MoH,-28.5575,29.778474,ZAF,KZ
South Africa,KwaZulu-Natal,Wasbank Clinic,Clinic,MoH,-28.3004,30.08303,ZAF,KZ
South Africa,KwaZulu-Natal,Waterfall Clinic,Clinic,Local authority,-29.749,30.818179,ZAF,KZ
South Africa,KwaZulu-Natal,Waterloo Clinic,Clinic,Local authority,-29.664,31.049284,ZAF,KZ
South Africa,KwaZulu-Natal,Watersmeet Clinic,Clinic,MoH,-28.3961,29.734619,ZAF,KZ
South Africa,KwaZulu-Natal,Wela Clinic,Clinic,MoH,-28.2261,31.568342,ZAF,KZ
South Africa,KwaZulu-Natal,Welbedacht - Siyakha Clinic,Clinic,Local authority,-29.9342,30.86444,ZAF,KZ
South Africa,KwaZulu-Natal,Welbedacht Clinic,Clinic,MoH,-29.925,30.85999,ZAF,KZ
South Africa,KwaZulu-Natal,Wembezi Clinic,Clinic,MoH,-29.052,29.785244,ZAF,KZ
South Africa,KwaZulu-Natal,Wentworth Gateway Clinic,Clinic,MoH,-29.932899,30.989162,ZAF,KZ
South Africa,KwaZulu-Natal,Wentworth Hospital,District Hospital,MoH,-29.9329,30.989162,ZAF,KZ
South Africa,KwaZulu-Natal,Westville Clinic,Clinic,Local authority,-29.8337,30.912704,ZAF,KZ
South Africa,KwaZulu-Natal,Weza Clinic,Clinic,MoH,-30.5911,29.745428,ZAF,KZ
South Africa,KwaZulu-Natal,Willowfountain Clinic,Clinic,MoH,-29.7039,30.326688,ZAF,KZ
South Africa,KwaZulu-Natal,Woodhurst Clinic,Clinic,Local authority,-29.9057,30.90285,ZAF,KZ
South Africa,KwaZulu-Natal,Woodlands Clinic,Clinic,MoH,-29.5799,30.392693,ZAF,KZ
South Africa,KwaZulu-Natal,Wosiyane Clinic,Clinic,MoH,-29.5522,30.78283,ZAF,KZ
South Africa,KwaZulu-Natal,Wyebank Clinic,Clinic,Local authority,-29.7708,30.876813,ZAF,KZ
South Africa,KwaZulu-Natal,Xhamini Clinic,Clinic,MoH,-30.7433,29.908193,ZAF,KZ
South Africa,KwaZulu-Natal,Xulu Clinic,Clinic,MoH,-28.6487,30.941504,ZAF,KZ
South Africa,KwaZulu-Natal,Yellow Wood Park Clinic,Clinic,Local authority,-29.918,30.94226,ZAF,KZ
South Africa,KwaZulu-Natal,Zama Zama Clinic,Clinic,MoH,-27.1257,32.280769,ZAF,KZ
South Africa,KwaZulu-Natal,Zamimpilo Clinic,Clinic,MoH,-28.4382,30.696234,ZAF,KZ
South Africa,KwaZulu-Natal,Zilulwane Clinic,Clinic,MoH,-28.337,31.605492,ZAF,KZ
South Africa,KwaZulu-Natal,Zwelibomvu Clinic,Clinic,MoH,-29.8856,30.708984,ZAF,KZ
South Africa,KwaZulu-Natal,Zwelisha Clinic,Clinic,MoH,-29.0593,29.736631,ZAF,KZ
South Africa,Limpopo,A Mamabolo Clinic,Clinic,MoH,-23.8795,29.82042,ZAF,LP
South Africa,Limpopo,Abbotspoort Clinic,Clinic,MoH,-23.4549,28.08689,ZAF,LP
South Africa,Limpopo,Alldays Clinic,Clinic,MoH,-22.683,29.10583,ZAF,LP
South Africa,Limpopo,Alma Clinic,Clinic,MoH,-24.4888,28.07,ZAF,LP
South Africa,Limpopo,Ambergate Clinic,Clinic,MoH,-23.5167,28.93679,ZAF,LP
South Africa,Limpopo,Armoed Clinic,Clinic,MoH,-23.955,28.98525,ZAF,LP
South Africa,Limpopo,Bakenberg Clinic,Clinic,MoH,-23.8647,28.75603,ZAF,LP
South Africa,Limpopo,Basani Clinic,Clinic,MoH,-23.3692,30.51917,ZAF,LP
South Africa,Limpopo,Bavaria Clinic,Clinic,MoH,-23.5241,28.83294,ZAF,LP
South Africa,Limpopo,Beaconsfield Clinic,Clinic,MoH,-22.9214,30.11881,ZAF,LP
South Africa,Limpopo,Bela-Bela Clinic,Clinic,MoH,-24.8765,28.32427,ZAF,LP
South Africa,Limpopo,Bellevue Clinic,Clinic,MoH,-23.4121,30.42064,ZAF,LP
South Africa,Limpopo,Benfarm Clinic,Clinic,MoH,-23.9161,31.03731,ZAF,LP
South Africa,Limpopo,Bismarck Clinic,Clinic,MoH,-24.2047,30.50194,ZAF,LP
South Africa,Limpopo,Block 14 Clinic,Clinic,MoH,-23.9886,29.78578,ZAF,LP
South Africa,Limpopo,Blouberg CHC,Community Health Centre,MoH,-23.1424,29.00828,ZAF,LP
South Africa,Limpopo,Blouberg Gateway Clinic,Clinic,MoH,-23.142,29.008,ZAF,LP
South Africa,Limpopo,Bochabelo Clinic,Clinic,MoH,-23.4305,30.51278,ZAF,LP
South Africa,Limpopo,Bokwalakwala Clinic,Clinic,MoH,-24.149,28.95136,ZAF,LP
South Africa,Limpopo,Bolobedu Clinic,Clinic,MoH,-23.6234,30.34625,ZAF,LP
South Africa,Limpopo,Boschkloof Clinic,Clinic,MoH,-24.8041,30.09358,ZAF,LP
South Africa,Limpopo,Boschplaats Clinic,Clinic,MoH,-24.4483,29.55397,ZAF,LP
South Africa,Limpopo,Bosele Clinic,Clinic,MoH,-25.0079,29.74117,ZAF,LP
South Africa,Limpopo,Botlokwa Gateway Clinic,Clinic,MoH,-23.4926,29.74272,ZAF,LP
South Africa,Limpopo,Botlokwa Hospital,District Hospital,MoH,-23.4923,29.74272,ZAF,LP
South Africa,Limpopo,Buffelshoek Clinic Blouberg,Clinic,MoH,-23.1492,28.92419,ZAF,LP
South Africa,Limpopo,Buitestraat Clinic,Clinic,MoH,-23.902,29.44205,ZAF,LP
South Africa,Limpopo,Bungeni CHC,Community Health Centre,MoH,-23.2029,30.19752,ZAF,LP
South Africa,Limpopo,Burgerecht Clinic,Clinic,MoH,-22.9873,28.95339,ZAF,LP
South Africa,Limpopo,Burgersfort Clinic,Clinic,MoH,-24.6654,30.3226,ZAF,LP
South Africa,Limpopo,Byldrift Clinic,Clinic,MoH,-24.5458,29.50369,ZAF,LP
South Africa,Limpopo,Calais Clinic,Clinic,MoH,-24.1355,30.33522,ZAF,LP
South Africa,Limpopo,Carlotta Clinic,Clinic,MoH,-23.998,30.31733,ZAF,LP
South Africa,Limpopo,Chalema Clinic,Clinic,MoH,-23.7651,28.7475,ZAF,LP
South Africa,Limpopo,Charlie Rangaan Clinic,Clinic,MoH,-23.4772,30.55219,ZAF,LP
South Africa,Limpopo,Chromite Clinic,Clinic,MoH,-24.7852,27.28994,ZAF,LP
South Africa,Limpopo,Chuene Clinic,Clinic,MoH,-24.1914,29.48597,ZAF,LP
South Africa,Limpopo,Damani Clinic,Clinic,MoH,-22.8347,30.51331,ZAF,LP
South Africa,Limpopo,Dan Village Clinic,Clinic,MoH,-23.9043,30.27156,ZAF,LP
South Africa,Limpopo,Davhana Clinic,Clinic,MoH,-23.2097,30.45625,ZAF,LP
South Africa,Limpopo,De Hoop Clinic,Clinic,MoH,-23.1875,30.27644,ZAF,LP
South Africa,Limpopo,De Vrede Clinic,Clinic,MoH,-22.9173,29.02086,ZAF,LP
South Africa,Limpopo,Dendron Clinic,Clinic,MoH,-23.3672,29.3275,ZAF,LP
South Africa,Limpopo,Diana Clinic,Clinic,MoH,-23.8697,29.06661,ZAF,LP
South Africa,Limpopo,Dichoeung Clinic,Clinic,MoH,-24.7527,29.88787,ZAF,LP
South Africa,Limpopo,Dikgalaopeng Clinic,Clinic,MoH,-24.9853,29.45714,ZAF,LP
South Africa,Limpopo,Dikgale Clinic,Clinic,MoH,-23.7206,29.78536,ZAF,LP
South Africa,Limpopo,Dilokong Gateway Clinic,Clinic,MoH,-24.6143,30.17074,ZAF,LP
South Africa,Limpopo,Dilokong Hospital,District Hospital,MoH,-24.6141,30.17051,ZAF,LP
South Africa,Limpopo,Dithabaneng Clinic,Clinic,MoH,-24.3704,29.57765,ZAF,LP
South Africa,Limpopo,Donald CHC,Community Health Centre,MoH,-26.17913,28.034368,ZAF,LP
South Africa,Limpopo,Donald Fraser Hospital,District Hospital,MoH,-22.8886,30.479815,ZAF,LP
South Africa,Limpopo,Dr CN Phatudi Hospital,District Hospital,MoH,-24.0265,30.28098,ZAF,LP
South Africa,Limpopo,Dr Hugo Nkabinde Clinic,Clinic,MoH,-23.6685,30.42594,ZAF,LP
South Africa,Limpopo,Dr Machupe Mphahlele CHC,Community Health Centre,MoH,-24.312499,29.335,ZAF,LP
South Africa,Limpopo,Dr Machupe Mphahlele Memorial Hospital,District Hospital,MoH,-24.3125,29.335,ZAF,LP
South Africa,Limpopo,Duiwelskloof CHC,Community Health Centre,MoH,-23.697398999999997,30.1412,ZAF,LP
South Africa,Limpopo,Duiwelskloof Clinic,Clinic,MoH,-23.6974,30.1412,ZAF,LP
South Africa,Limpopo,Duvhuledza Clinic,Clinic,MoH,-22.7566,30.78767,ZAF,LP
South Africa,Limpopo,Dwaalboom Clinic,Clinic,MoH,-24.7231,26.81012,ZAF,LP
South Africa,Limpopo,Dzingahe Clinic,Clinic,MoH,-22.909,30.52232,ZAF,LP
South Africa,Limpopo,Dzumeri CHC,Community Health Centre,MoH,-23.5763,30.7086,ZAF,LP
South Africa,Limpopo,Dzwerani Clinic,Clinic,MoH,-23.0568,30.42333,ZAF,LP
South Africa,Limpopo,Eensaam Clinic,Clinic,MoH,-24.9533,29.886,ZAF,LP
South Africa,Limpopo,Eerstegeluk Clinic,Clinic,MoH,-24.7318,30.13331,ZAF,LP
South Africa,Limpopo,Eisleben Clinic,Clinic,MoH,-23.5186,29.8415,ZAF,LP
South Africa,Limpopo,Elandsdoorn Clinic,Clinic,MoH,-25.2849,29.21345,ZAF,LP
South Africa,Limpopo,Elandskraal Clinic,Clinic,MoH,-24.7142,29.41202,ZAF,LP
South Africa,Limpopo,Elim Hospital,District Hospital,MoH,-23.154,30.05617,ZAF,LP
South Africa,Limpopo,Ellisras Clinic,Clinic,MoH,-23.6815,27.72298,ZAF,LP
South Africa,Limpopo,Ellisras Hospital,District Hospital,MoH,-23.678,27.70333,ZAF,LP
South Africa,Limpopo,Evelyn Lekganyane Clinic,Clinic,MoH,-23.9472,29.79861,ZAF,LP
South Africa,Limpopo,FH Odendaal Nylstroom Hospital,District Hospital,MoH,-24.7014,28.42212,ZAF,LP
South Africa,Limpopo,Folovhodwe Clinic,Clinic,MoH,-22.5881,30.42727,ZAF,LP
South Africa,Limpopo,Fondwe Clinic,Clinic,MoH,-22.9175,30.25919,ZAF,LP
South Africa,Limpopo,Ga Madiba Clinic,Clinic,MoH,-24.1286,28.98323,ZAF,LP
South Africa,Limpopo,George Masebe Gateway Clinic,Clinic,MoH,-23.8756,28.71639,ZAF,LP
South Africa,Limpopo,George Masebe Hospital,District Hospital,MoH,-23.8753,28.692892,ZAF,LP
South Africa,Limpopo,Gideon Clinic,Clinic,MoH,-22.9008,28.67778,ZAF,LP
South Africa,Limpopo,Giyani CHC,Community Health Centre,MoH,-23.3126,30.72328,ZAF,LP
South Africa,Limpopo,Goedentrou Clinic,Clinic,MoH,-23.4007,28.91244,ZAF,LP
South Africa,Limpopo,Goedgedach Clinic,Clinic,MoH,-25.0606,29.71783,ZAF,LP
South Africa,Limpopo,Goedgevonden Clinic,Clinic,MoH,-23.6474,28.93106,ZAF,LP
South Africa,Limpopo,Gondeni Clinic,Clinic,MoH,-22.9133,30.43733,ZAF,LP
South Africa,Limpopo,Grace Mugodeni CHC,Community Health Centre,MoH,-23.7165,30.4365,ZAF,LP
South Africa,Limpopo,Groblersdal Clinic,Clinic,MoH,-25.1688,29.40087,ZAF,LP
South Africa,Limpopo,Groblersdal Hospital,District Hospital,MoH,-25.1762,29.40387,ZAF,LP
South Africa,Limpopo,Grootdraai Clinic,Clinic,MoH,-23.1175,28.69746,ZAF,LP
South Africa,Limpopo,Guyuni Clinic,Clinic,MoH,-22.7269,30.47694,ZAF,LP
South Africa,Limpopo,Ha-mutsha Clinic,Clinic,MoH,-23.0641,30.34944,ZAF,LP
South Africa,Limpopo,HC Boshoff CHC,Community Health Centre,MoH,-24.5959,30.0814,ZAF,LP
South Africa,Limpopo,Helderwater Clinic,Clinic,MoH,-23.2819,30.29619,ZAF,LP
South Africa,Limpopo,Helene Franz Gateway Clinic,Clinic,MoH,-23.2818,29.10823,ZAF,LP
South Africa,Limpopo,Helene Franz Hospital,District Hospital,MoH,-23.2838,29.11313,ZAF,LP
South Africa,Limpopo,Helene Franz School Clinic,Clinic,MoH,-23.26,29.1,ZAF,LP
South Africa,Limpopo,Hlaneki Clinic,Clinic,MoH,-23.2814,30.50933,ZAF,LP
South Africa,Limpopo,Hlogotlou Clinic,Clinic,MoH,-25.0296,29.73356,ZAF,LP
South Africa,Limpopo,Hoedspruit Clinic,Clinic,MoH,-24.3557,30.95138,ZAF,LP
South Africa,Limpopo,Humulani Clinic,Clinic,MoH,-23.875,31.06017,ZAF,LP
South Africa,Limpopo,Hwelereng Clinic,Clinic,MoH,-24.355359,29.457018,ZAF,LP
South Africa,Limpopo,Ikageng Clinic,Clinic,MoH,-24.5708,29.87383,ZAF,LP
South Africa,Limpopo,Indermark Clinic,Clinic,MoH,-23.0785,29.11073,ZAF,LP
South Africa,Limpopo,J Mamabolo Clinic,Clinic,MoH,-23.8058,29.79961,ZAF,LP
South Africa,Limpopo,Jakkalskuil Clinic,Clinic,MoH,-23.8331,28.60781,ZAF,LP
South Africa,Limpopo,Jamela Clinic,Clinic,MoH,-23.9602,30.36969,ZAF,LP
South Africa,Limpopo,Jane Furse Gateway Clinic,Clinic,MoH,-24.7606,29.86838,ZAF,LP
South Africa,Limpopo,Jane Furse Hospital,District Hospital,MoH,-24.7638,29.86767,ZAF,LP
South Africa,Limpopo,Julesburg CHC,Community Health Centre,MoH,-24.0695,30.32853,ZAF,LP
South Africa,Limpopo,Kgapane Clinic,Clinic,MoH,-23.6407,30.21775,ZAF,LP
South Africa,Limpopo,Kgapane Gateway Clinic,Clinic,MoH,-23.6477,30.2186,ZAF,LP
South Africa,Limpopo,Kgapane Hospital,District Hospital,MoH,-23.6477,30.21861,ZAF,LP
South Africa,Limpopo,Khakhala-Hlomela Clinic,Clinic,MoH,-23.275,30.84423,ZAF,LP
South Africa,Limpopo,Khakhu Clinic,Clinic,MoH,-22.8362,30.24732,ZAF,LP
South Africa,Limpopo,Kheyi Clinic,Clinic,MoH,-23.5796,30.87362,ZAF,LP
South Africa,Limpopo,Khomela Clinic,Clinic,MoH,-22.7053,30.26183,ZAF,LP
South Africa,Limpopo,Khujwana Clinic,Clinic,MoH,-23.9301,30.2395,ZAF,LP
South Africa,Limpopo,Kibi Clinic,Clinic,MoH,-22.8364,28.84697,ZAF,LP
South Africa,Limpopo,Klipspruit Clinic,Clinic,MoH,-25.0089,29.74072,ZAF,LP
South Africa,Limpopo,Krantzplaas Clinic,Clinic,MoH,-23.4862,28.91639,ZAF,LP
South Africa,Limpopo,Kremetart Clinic,Clinic,MoH,-23.3223,30.68181,ZAF,LP
South Africa,Limpopo,Kromdraai Clinic,Clinic,MoH,-24.9597,27.87869,ZAF,LP
South Africa,Limpopo,Kromhoek Clinic,Clinic,MoH,-22.9326,29.02653,ZAF,LP
South Africa,Limpopo,Kulani Clinic,Clinic,MoH,-23.0911,30.03227,ZAF,LP
South Africa,Limpopo,Kuruleni Clinic,Clinic,MoH,-23.1456,30.35966,ZAF,LP
South Africa,Limpopo,Kutama Clinic,Clinic,MoH,-23.0631,29.63544,ZAF,LP
South Africa,Limpopo,Kwarrielaagte Clinic,Clinic,MoH,-25.3195,29.2619,ZAF,LP
South Africa,Limpopo,Laastehoop Clinic,Clinic,MoH,-23.9846,29.64542,ZAF,LP
South Africa,Limpopo,Lambani Clinic,Clinic,MoH,-22.7212,30.83168,ZAF,LP
South Africa,Limpopo,Lebaka Clinic,Clinic,MoH,-23.4633,30.36733,ZAF,LP
South Africa,Limpopo,Lebowakgomo Clinic,Clinic,MoH,-24.3136,29.5605,ZAF,LP
South Africa,Limpopo,Lebowakgomo Gateway Clinic,Clinic,MoH,-24.295599,29.5285,ZAF,LP
South Africa,Limpopo,Lebowakgomo Hospital,District Hospital,MoH,-24.2956,29.5285,ZAF,LP
South Africa,Limpopo,Ledwaba Clinic,Clinic,MoH,-24.2724,29.42183,ZAF,LP
South Africa,Limpopo,Lekhureng Clinic,Clinic,MoH,-23.5732,28.92033,ZAF,LP
South Africa,Limpopo,Lenyenye Clinic,Clinic,MoH,-23.9741,30.26783,ZAF,LP
South Africa,Limpopo,Lephalale Clinic,Clinic,MoH,-23.6678,27.74581,ZAF,LP
South Africa,Limpopo,Lephepane Clinic,Clinic,MoH,-23.9868,30.1945,ZAF,LP
South Africa,Limpopo,Lesfontein Clinic,Clinic,MoH,-23.1493,28.78547,ZAF,LP
South Africa,Limpopo,Letaba Gateway Clinic,Clinic,MoH,-23.874,30.269,ZAF,LP
South Africa,Limpopo,Letaba Hospital,Regional Hospital,MoH,-23.8741,30.26933,ZAF,LP
South Africa,Limpopo,Letsitele Clinic,Clinic,MoH,-23.8898,30.38725,ZAF,LP
South Africa,Limpopo,Levubu Clinic,Clinic,MoH,-23.0958,30.286,ZAF,LP
South Africa,Limpopo,Loloka Clinic,Clinic,MoH,-23.550483,30.794896,ZAF,LP
South Africa,Limpopo,Lonsdale Clinic,Clinic,MoH,-23.6128,29.15572,ZAF,LP
South Africa,Limpopo,Lorraine Clinic,Clinic,MoH,-24.1916,30.42308,ZAF,LP
South Africa,Limpopo,Louis Trichardt Clinic,Clinic,MoH,-23.0373,29.90747,ZAF,LP
South Africa,Limpopo,Louis Trichardt Hospital,District Hospital,MoH,-23.0291,29.90614,ZAF,LP
South Africa,Limpopo,Louis Trichardt LA Clinic,Clinic,MoH,-23.0433,29.90681,ZAF,LP
South Africa,Limpopo,Lulekani CHC,Community Health Centre,MoH,-23.8646,31.07726,ZAF,LP
South Africa,Limpopo,Lwamondo Clinic,Clinic,MoH,-23.0138,30.3625,ZAF,LP
South Africa,Limpopo,Maake Clinic,Clinic,MoH,-24.0346,30.23681,ZAF,LP
South Africa,Limpopo,Mabins Clinic,Clinic,MoH,-24.3759,30.54206,ZAF,LP
South Africa,Limpopo,Mabuela Clinic,Clinic,MoH,-23.95,28.805,ZAF,LP
South Africa,Limpopo,Madala Clinic,Clinic,MoH,-22.8317,30.27275,ZAF,LP
South Africa,Limpopo,Madibong Clinic,Clinic,MoH,-24.7346,29.88244,ZAF,LP
South Africa,Limpopo,Madimbo Clinic,Clinic,MoH,-22.4517,30.56282,ZAF,LP
South Africa,Limpopo,Madombidzha Clinic,Clinic,MoH,-23.1148,29.8194,ZAF,LP
South Africa,Limpopo,Madumane Clinic,Clinic,MoH,-23.6293,30.39964,ZAF,LP
South Africa,Limpopo,Mafefe Clinic,Clinic,MoH,-24.1952,30.09989,ZAF,LP
South Africa,Limpopo,Magalies Clinic,Clinic,MoH,-24.5625,29.64407,ZAF,LP
South Africa,Limpopo,Magukubjane Clinic,Clinic,MoH,-24.9974,29.81226,ZAF,LP
South Africa,Limpopo,Magwedzha Clinic,Clinic,MoH,-22.9581,30.56017,ZAF,LP
South Africa,Limpopo,Mahale Clinic,Clinic,MoH,-23.6946,30.96836,ZAF,LP
South Africa,Limpopo,Mahubahube Clinic,Clinic,MoH,-24.6085,30.297,ZAF,LP
South Africa,Limpopo,Mahwelereng Clinic,Clinic,MoH,-24.14,28.98375,ZAF,LP
South Africa,Limpopo,Mahwelereng Zone 2 Clinic,Clinic,MoH,-24.1398,28.99181,ZAF,LP
South Africa,Limpopo,Maja Clinic,Clinic,MoH,-24.1829,29.53705,ZAF,LP
South Africa,Limpopo,Makahlule Clinic,Clinic,MoH,-22.8924,30.91166,ZAF,LP
South Africa,Limpopo,Makanye Clinic,Clinic,MoH,-23.8981,29.72392,ZAF,LP
South Africa,Limpopo,Makeepsvlei Clinic,Clinic,MoH,-24.9303,29.04581,ZAF,LP
South Africa,Limpopo,Makgato Clinic,Clinic,MoH,-23.5055,29.66342,ZAF,LP
